Year,Week,VCI,TCI,VHI,Province_ID,Province_Name
2023,15,58.13,29.89,44.01,18,Poltava
2023,16,57.07,34.62,45.84,18,Poltava
2023,17,56.76,39.33,48.04,18,Poltava
2023,18,55.59,45.13,50.36,18,Poltava
2023,19,52.53,47.46,50.0,18,Poltava
2023,20,49.43,45.62,47.52,18,Poltava
2023,21,49.17,42.07,45.62,18,Poltava
2023,22,50.64,39.53,45.08,18,Poltava
2023,23,54.18,37.52,45.85,18,Poltava
2023,24,59.8,37.0,48.4,18,Poltava
2023,25,67.73,39.65,53.69,18,Poltava
2023,26,74.68,45.03,59.85,18,Poltava
2023,27,80.46,50.65,65.56,18,Poltava
2023,28,84.53,56.6,70.57,18,Poltava
2023,29,87.36,60.62,73.99,18,Poltava
2023,30,89.42,63.35,76.38,18,Poltava
2023,31,90.29,63.6,76.94,18,Poltava
2023,32,90.37,60.04,75.21,18,Poltava
2023,33,89.54,53.97,71.75,18,Poltava
2023,34,87.3,46.14,66.72,18,Poltava
2023,35,84.45,38.56,61.51,18,Poltava
2023,36,80.68,30.63,55.65,18,Poltava
2023,37,76.34,20.87,48.6,18,Poltava
2023,38,71.84,15.22,43.53,18,Poltava
2023,39,67.27,12.34,39.81,18,Poltava
2023,40,63.1,12.92,38.01,18,Poltava
2023,41,59.72,15.74,37.73,18,Poltava
2023,42,58.09,15.66,36.88,18,Poltava
2023,43,57.01,12.18,34.6,18,Poltava
2023,44,53.32,11.14,32.23,18,Poltava
2023,45,55.72,12.5,34.11,18,Poltava
2023,46,51.94,20.31,36.11,18,Poltava
2023,47,47.08,30.93,38.99,18,Poltava
2023,48,43.01,41.68,42.35,18,Poltava
2023,49,40.3,47.07,43.69,18,Poltava
2023,50,38.09,46.66,42.38,18,Poltava
2023,51,39.06,49.13,44.09,18,Poltava
2023,52,41.77,54.56,48.16,18,Poltava
2024,1,46.62,57.28,51.95,18,Poltava
2024,2,47.51,56.08,51.8,18,Poltava
2024,3,50.14,56.15,53.14,18,Poltava
2024,4,54.5,54.02,54.26,18,Poltava
2024,5,57.43,47.96,52.69,18,Poltava
2024,6,60.16,37.96,49.06,18,Poltava
2024,7,61.55,27.14,44.34,18,Poltava
2024,8,64.24,18.4,41.32,18,Poltava
2024,9,68.8,11.84,40.31,18,Poltava
2024,10,69.69,8.55,39.12,18,Poltava
2024,11,69.13,8.2,38.67,18,Poltava
2024,12,70.59,7.23,38.91,18,Poltava
2024,13,72.88,6.84,39.87,18,Poltava
2024,14,73.4,8.12,40.76,18,Poltava
2024,15,72.81,8.65,40.72,18,Poltava
2024,16,73.17,9.44,41.3,18,Poltava
2024,17,72.04,15.72,43.88,18,Poltava
2024,18,69.75,25.58,47.68,18,Poltava
2024,19,67.04,30.47,48.76,18,Poltava
2024,20,63.3,33.1,48.2,18,Poltava
2024,21,60.92,36.31,48.62,18,Poltava
2024,22,59.25,40.64,49.95,18,Poltava
2024,23,67.49,34.18,50.83,18,Poltava
2024,24,72.3,36.89,54.59,18,Poltava
2024,25,78.45,35.21,56.83,18,Poltava
2024,26,81.21,33.4,57.31,18,Poltava
2024,27,80.22,32.53,56.38,18,Poltava
2024,28,78.42,29.39,53.91,18,Poltava
2024,29,75.76,27.76,51.76,18,Poltava
2024,30,72.76,31.97,52.37,18,Poltava
2024,31,68.97,33.23,51.1,18,Poltava
2024,32,64.74,29.21,46.98,18,Poltava
2024,33,60.39,22.27,41.33,18,Poltava
2024,34,55.07,14.12,34.59,18,Poltava
2024,35,50.62,8.32,29.47,18,Poltava
2024,36,47.08,5.43,26.26,18,Poltava
2024,37,45.98,3.47,24.73,18,Poltava
2024,38,45.89,2.65,24.27,18,Poltava
2024,39,45.01,2.78,23.9,18,Poltava
2024,40,45.55,3.33,24.44,18,Poltava
2024,41,47.92,3.86,25.89,18,Poltava
2024,42,49.86,5.77,27.82,18,Poltava
2024,43,51.18,9.08,30.13,18,Poltava
2024,44,51.46,9.72,30.58,18,Poltava
2024,45,55.9,9.76,32.83,18,Poltava
2024,46,52.68,15.19,33.93,18,Poltava
2024,47,49.16,21.87,35.51,18,Poltava
2024,48,46.54,30.2,38.36,18,Poltava
2024,49,41.79,38.92,40.35,18,Poltava
2024,50,37.37,39.71,38.54,18,Poltava
2024,51,39.04,38.03,38.54,18,Poltava
2024,52,44.16,36.06,40.11,18,Poltava
1982,1,44.89,63.95,54.42,19,Rivne
1982,2,55.41,47.93,51.67,19,Rivne
1982,3,59.42,38.01,48.72,19,Rivne
1982,4,57.55,29.88,43.71,19,Rivne
1982,5,50.06,29.18,39.62,19,Rivne
1982,6,44.28,31.75,38.01,19,Rivne
1982,7,41.33,30.62,35.97,19,Rivne
1982,8,42.5,29.83,36.16,19,Rivne
1982,9,43.51,29.97,36.74,19,Rivne
1982,10,43.53,31.8,37.66,19,Rivne
1982,11,42.7,31.96,37.33,19,Rivne
1982,12,40.84,38.51,39.68,19,Rivne
1982,13,36.97,43.54,40.26,19,Rivne
1982,14,31.56,48.11,39.83,19,Rivne
1982,15,23.71,57.97,40.84,19,Rivne
1982,16,20.25,65.26,42.75,19,Rivne
1982,17,20.42,68.25,44.33,19,Rivne
1982,18,24.45,66.51,45.48,19,Rivne
1982,19,32.91,61.53,47.22,19,Rivne
1982,20,43.46,56.61,50.04,19,Rivne
1982,21,48.59,59.47,54.03,19,Rivne
1982,22,50.77,60.28,55.52,19,Rivne
1982,23,49.81,61.34,55.58,19,Rivne
1982,24,42.83,64.96,53.89,19,Rivne
1982,25,36.58,70.58,53.58,19,Rivne
1982,26,32.23,72.16,52.19,19,Rivne
1982,27,31.41,69.34,50.37,19,Rivne
1982,28,34.3,66.07,50.18,19,Rivne
1982,29,40.27,61.52,50.89,19,Rivne
1982,30,44.67,56.8,50.73,19,Rivne
1982,31,43.24,52.37,47.8,19,Rivne
1982,32,38.99,51.87,45.43,19,Rivne
1982,33,40.04,48.69,44.37,19,Rivne
1982,34,41.62,41.79,41.7,19,Rivne
1982,35,45.18,36.86,41.02,19,Rivne
1982,36,48.32,30.8,39.56,19,Rivne
1982,37,46.49,26.63,36.56,19,Rivne
1982,38,43.9,29.93,36.92,19,Rivne
1982,39,40.72,33.37,37.05,19,Rivne
1982,40,35.76,35.12,35.44,19,Rivne
1982,41,31.94,31.56,31.75,19,Rivne
1982,42,31.56,32.01,31.79,19,Rivne
1982,43,31.54,34.34,32.94,19,Rivne
1982,44,32.6,28.14,30.37,19,Rivne
1982,45,29.6,26.11,27.86,19,Rivne
1982,46,30.28,23.68,26.98,19,Rivne
1982,47,32.3,23.18,27.74,19,Rivne
1982,48,31.7,29.53,30.62,19,Rivne
1982,49,29.22,35.11,32.17,19,Rivne
1982,50,25.28,37.39,31.34,19,Rivne
1982,51,26.65,38.66,32.66,19,Rivne
1982,52,29.05,37.7,33.37,19,Rivne
1983,1,34.42,34.43,34.42,19,Rivne
1983,2,39.57,29.07,34.32,19,Rivne
1983,3,41.12,25.6,33.36,19,Rivne
1983,4,40.46,25.44,32.95,19,Rivne
1983,5,32.98,35.83,34.4,19,Rivne
1983,6,22.61,44.89,33.75,19,Rivne
1983,7,19.36,47.23,33.29,19,Rivne
1983,8,17.83,54.71,36.27,19,Rivne
1983,9,17.14,62.04,39.59,19,Rivne
1983,10,19.49,64.93,42.21,19,Rivne
1983,11,19.92,66.05,42.99,19,Rivne
1983,12,20.06,70.4,45.23,19,Rivne
1983,13,21.01,71.57,46.29,19,Rivne
1983,14,22.76,73.28,48.02,19,Rivne
1983,15,26.6,74.17,50.38,19,Rivne
1983,16,28.71,73.66,51.18,19,Rivne
1983,17,30.14,68.21,49.17,19,Rivne
1983,18,32.13,64.9,48.51,19,Rivne
1983,19,33.63,58.52,46.08,19,Rivne
1983,20,37.73,47.97,42.85,19,Rivne
1983,21,38.17,49.43,43.8,19,Rivne
1983,22,39.06,47.53,43.29,19,Rivne
1983,23,40.58,45.19,42.89,19,Rivne
1983,24,33.71,52.38,43.05,19,Rivne
1983,25,30.49,55.39,42.94,19,Rivne
1983,26,30.91,51.24,41.08,19,Rivne
1983,27,29.54,53.4,41.47,19,Rivne
1983,28,25.73,60.42,43.08,19,Rivne
1983,29,22.96,68.22,45.59,19,Rivne
1983,30,23.24,70.88,47.06,19,Rivne
1983,31,28.71,67.87,48.29,19,Rivne
1983,32,33.08,64.77,48.92,19,Rivne
1983,33,36.79,56.76,46.77,19,Rivne
1983,34,41.68,44.22,42.95,19,Rivne
1983,35,48.35,28.37,38.36,19,Rivne
1983,36,52.08,20.87,36.48,19,Rivne
1983,37,51.13,19.29,35.21,19,Rivne
1983,38,49.75,19.18,34.47,19,Rivne
1983,39,47.99,26.23,37.11,19,Rivne
1983,40,42.39,32.41,37.4,19,Rivne
1983,41,37.48,37.27,37.37,19,Rivne
1983,42,34.51,41.83,38.17,19,Rivne
1983,43,31.53,41.35,36.44,19,Rivne
1983,44,29.39,37.84,33.61,19,Rivne
1983,45,25.32,38.4,31.86,19,Rivne
1983,46,22.01,43.97,32.99,19,Rivne
1983,47,22.34,48.16,35.25,19,Rivne
1983,48,24.06,49.43,36.74,19,Rivne
1983,49,22.45,46.65,34.55,19,Rivne
1983,50,20.81,41.76,31.29,19,Rivne
1983,51,20.39,37.46,28.92,19,Rivne
1983,52,21.59,37.65,29.62,19,Rivne
1984,1,24.18,41.89,33.03,19,Rivne
1984,2,25.15,50.1,37.63,19,Rivne
1984,3,25.94,56.27,41.11,19,Rivne
1984,4,24.41,60.65,42.53,19,Rivne
1984,5,20.94,63.98,42.46,19,Rivne
1984,6,17.52,65.73,41.63,19,Rivne
1984,7,16.35,67.67,42.01,19,Rivne
1984,8,16.59,72.08,44.34,19,Rivne
1984,9,17.52,73.56,45.54,19,Rivne
1984,10,19.31,71.16,45.24,19,Rivne
1984,11,21.57,65.53,43.55,19,Rivne
1984,12,23.47,63.26,43.37,19,Rivne
1984,13,24.85,57.73,41.29,19,Rivne
1984,14,25.79,53.92,39.86,19,Rivne
1984,15,25.29,49.99,37.64,19,Rivne
1984,16,23.64,45.46,34.55,19,Rivne
1984,17,20.48,47.2,33.84,19,Rivne
1984,18,17.74,49.0,33.37,19,Rivne
1984,19,14.02,53.77,33.89,19,Rivne
1984,20,11.6,65.94,38.77,19,Rivne
1984,21,10.54,74.65,42.6,19,Rivne
1984,22,10.68,80.13,45.4,19,Rivne
1984,23,10.59,86.94,48.76,19,Rivne
1984,24,13.89,88.54,51.21,19,Rivne
1984,25,18.93,88.91,53.92,19,Rivne
1984,26,22.68,90.35,56.52,19,Rivne
1984,27,25.92,91.33,58.63,19,Rivne
1984,28,29.35,91.89,60.62,19,Rivne
1984,29,34.81,90.93,62.87,19,Rivne
1984,30,38.27,86.09,62.18,19,Rivne
1984,31,33.79,84.32,59.06,19,Rivne
1984,32,28.41,82.77,55.59,19,Rivne
1984,33,25.32,82.14,53.73,19,Rivne
1984,34,24.2,79.84,52.02,19,Rivne
1984,35,20.76,79.89,50.33,19,Rivne
1984,36,17.68,75.99,46.83,19,Rivne
1984,37,15.46,69.23,42.35,19,Rivne
1984,38,10.15,70.37,40.26,19,Rivne
1984,39,5.4,74.3,39.85,19,Rivne
1984,40,3.99,68.97,36.48,19,Rivne
1984,41,5.46,62.99,34.23,19,Rivne
1984,42,9.04,55.18,32.11,19,Rivne
1984,43,10.88,52.18,31.53,19,Rivne
1984,44,10.59,46.31,28.45,19,Rivne
1984,45,13.5,43.55,28.52,19,Rivne
1984,46,17.3,40.63,28.96,19,Rivne
1984,47,23.46,36.7,30.08,19,Rivne
1984,48,30.52,33.15,31.83,19,Rivne
1984,49,34.59,25.54,30.07,19,Rivne
1984,50,-1.0,-1.0,48.744080512351324,19,Rivne
1984,51,-1.0,-1.0,48.744080512351324,19,Rivne
1984,52,-1.0,-1.0,48.744080512351324,19,Rivne
1985,1,-1.0,-1.0,48.744080512351324,19,Rivne
1985,2,-1.0,-1.0,48.744080512351324,19,Rivne
1985,3,-1.0,-1.0,48.744080512351324,19,Rivne
1985,4,-1.0,-1.0,48.744080512351324,19,Rivne
1985,5,-1.0,-1.0,48.744080512351324,19,Rivne
1985,6,-1.0,-1.0,48.744080512351324,19,Rivne
1985,7,-1.0,-1.0,48.744080512351324,19,Rivne
1985,8,-1.0,-1.0,48.744080512351324,19,Rivne
1985,9,18.69,69.71,44.2,19,Rivne
1985,10,15.57,75.59,45.58,19,Rivne
1985,11,15.32,73.2,44.26,19,Rivne
1985,12,16.45,71.0,43.72,19,Rivne
1985,13,20.52,64.35,42.44,19,Rivne
1985,14,25.0,55.51,40.25,19,Rivne
1985,15,28.83,45.96,37.4,19,Rivne
1985,16,31.46,40.11,35.79,19,Rivne
1985,17,31.88,39.68,35.78,19,Rivne
1985,18,29.87,42.71,36.29,19,Rivne
1985,19,31.23,43.7,37.47,19,Rivne
1985,20,31.44,46.24,38.84,19,Rivne
1985,21,30.27,54.44,42.35,19,Rivne
1985,22,29.48,59.17,44.33,19,Rivne
1985,23,27.63,62.89,45.26,19,Rivne
1985,24,23.59,70.53,47.06,19,Rivne
1985,25,22.13,74.49,48.31,19,Rivne
1985,26,24.19,72.66,48.42,19,Rivne
1985,27,27.2,69.82,48.51,19,Rivne
1985,28,28.14,70.42,49.28,19,Rivne
1985,29,32.86,68.56,50.71,19,Rivne
1985,30,38.31,66.03,52.17,19,Rivne
1985,31,40.62,55.95,48.29,19,Rivne
1985,32,43.98,44.93,44.46,19,Rivne
1985,33,43.32,37.25,40.29,19,Rivne
1985,34,39.74,32.31,36.02,19,Rivne
1985,35,36.23,32.94,34.59,19,Rivne
1985,36,37.04,34.96,36.0,19,Rivne
1985,37,36.45,40.84,38.65,19,Rivne
1985,38,34.63,46.14,40.39,19,Rivne
1985,39,32.02,57.1,44.56,19,Rivne
1985,40,26.27,68.32,47.3,19,Rivne
1985,41,20.66,75.73,48.2,19,Rivne
1985,42,18.23,74.53,46.38,19,Rivne
1985,43,16.64,73.91,45.28,19,Rivne
1985,44,15.7,70.39,43.04,19,Rivne
1985,45,13.16,69.38,41.27,19,Rivne
1985,46,7.67,74.05,40.86,19,Rivne
1985,47,3.6,77.09,40.35,19,Rivne
1985,48,2.86,81.36,42.11,19,Rivne
1985,49,3.49,79.53,41.51,19,Rivne
1985,50,3.5,76.52,40.01,19,Rivne
1985,51,5.3,75.18,40.24,19,Rivne
1985,52,6.06,78.73,42.4,19,Rivne
1986,1,6.32,79.14,42.73,19,Rivne
1986,2,10.24,75.69,42.97,19,Rivne
1986,3,12.38,69.39,40.89,19,Rivne
1986,4,13.62,65.43,39.53,19,Rivne
1986,5,13.67,65.61,39.64,19,Rivne
1986,6,12.87,64.31,38.59,19,Rivne
1986,7,11.96,63.93,37.95,19,Rivne
1986,8,11.36,63.47,37.41,19,Rivne
1986,9,12.87,60.67,36.77,19,Rivne
1986,10,14.69,56.27,35.48,19,Rivne
1986,11,17.45,48.44,32.95,19,Rivne
1986,12,19.93,45.47,32.7,19,Rivne
1986,13,22.58,37.04,29.81,19,Rivne
1986,14,28.76,26.13,27.44,19,Rivne
1986,15,37.51,15.45,26.48,19,Rivne
1986,16,45.56,8.81,27.18,19,Rivne
1986,17,54.97,6.11,30.54,19,Rivne
1986,18,62.46,6.24,34.35,19,Rivne
1986,19,64.94,7.04,35.99,19,Rivne
1986,20,64.44,8.7,36.57,19,Rivne
1986,21,61.18,12.2,36.69,19,Rivne
1986,22,61.12,14.71,37.92,19,Rivne
1986,23,61.07,13.13,37.1,19,Rivne
1986,24,57.73,11.79,34.76,19,Rivne
1986,25,55.07,12.09,33.58,19,Rivne
1986,26,50.98,15.58,33.28,19,Rivne
1986,27,45.31,20.97,33.14,19,Rivne
1986,28,36.61,25.89,31.25,19,Rivne
1986,29,27.43,35.25,31.34,19,Rivne
1986,30,25.35,44.7,35.02,19,Rivne
1986,31,24.19,46.47,35.33,19,Rivne
1986,32,21.76,53.57,37.66,19,Rivne
1986,33,20.33,57.58,38.95,19,Rivne
1986,34,19.09,66.15,42.62,19,Rivne
1986,35,21.43,71.03,46.23,19,Rivne
1986,36,25.85,69.57,47.71,19,Rivne
1986,37,29.57,71.26,50.42,19,Rivne
1986,38,33.86,71.02,52.44,19,Rivne
1986,39,39.75,67.02,53.38,19,Rivne
1986,40,41.11,59.43,50.27,19,Rivne
1986,41,40.11,52.84,46.48,19,Rivne
1986,42,38.68,49.82,44.25,19,Rivne
1986,43,34.67,51.37,43.02,19,Rivne
1986,44,27.66,47.65,37.65,19,Rivne
1986,45,21.15,41.88,31.51,19,Rivne
1986,46,16.65,40.56,28.61,19,Rivne
1986,47,15.28,43.79,29.54,19,Rivne
1986,48,13.72,48.25,30.99,19,Rivne
1986,49,11.15,54.47,32.81,19,Rivne
1986,50,8.8,62.08,35.44,19,Rivne
1986,51,8.59,67.69,38.14,19,Rivne
1986,52,9.4,73.92,41.66,19,Rivne
1987,1,8.45,78.07,43.26,19,Rivne
1987,2,8.94,80.66,44.8,19,Rivne
1987,3,12.26,83.77,48.01,19,Rivne
1987,4,12.21,86.63,49.42,19,Rivne
1987,5,9.99,88.84,49.42,19,Rivne
1987,6,8.93,90.72,49.82,19,Rivne
1987,7,9.73,91.28,50.51,19,Rivne
1987,8,11.74,90.49,51.11,19,Rivne
1987,9,12.17,91.36,51.77,19,Rivne
1987,10,11.22,93.05,52.14,19,Rivne
1987,11,10.53,93.59,52.06,19,Rivne
1987,12,9.86,93.02,51.44,19,Rivne
1987,13,8.75,93.51,51.13,19,Rivne
1987,14,11.95,91.11,51.53,19,Rivne
1987,15,12.71,88.77,50.74,19,Rivne
1987,16,10.64,84.78,47.71,19,Rivne
1987,17,10.69,73.62,42.16,19,Rivne
1987,18,7.93,70.15,39.04,19,Rivne
1987,19,7.66,76.61,42.13,19,Rivne
1987,20,9.64,74.9,42.27,19,Rivne
1987,21,13.65,68.05,40.85,19,Rivne
1987,22,19.2,65.24,42.22,19,Rivne
1987,23,27.39,59.95,43.67,19,Rivne
1987,24,34.29,51.24,42.76,19,Rivne
1987,25,43.51,46.41,44.96,19,Rivne
1987,26,47.05,47.7,47.38,19,Rivne
1987,27,51.04,45.53,48.28,19,Rivne
1987,28,48.55,50.34,49.45,19,Rivne
1987,29,40.19,59.13,49.66,19,Rivne
1987,30,35.21,66.7,50.96,19,Rivne
1987,31,30.78,76.65,53.72,19,Rivne
1987,32,31.24,83.23,57.24,19,Rivne
1987,33,35.56,85.99,60.78,19,Rivne
1987,34,40.02,84.08,62.05,19,Rivne
1987,35,43.57,78.89,61.23,19,Rivne
1987,36,48.7,70.22,59.46,19,Rivne
1987,37,49.76,62.92,56.34,19,Rivne
1987,38,45.93,63.06,54.5,19,Rivne
1987,39,39.98,62.34,51.16,19,Rivne
1987,40,35.69,54.66,45.18,19,Rivne
1987,41,32.76,48.43,40.6,19,Rivne
1987,42,29.49,49.38,39.43,19,Rivne
1987,43,43.2,48.84,46.02,19,Rivne
1987,44,21.24,55.92,38.58,19,Rivne
1987,45,13.73,55.04,34.39,19,Rivne
1987,46,9.61,52.12,30.87,19,Rivne
1987,47,8.87,48.19,28.53,19,Rivne
1987,48,8.56,43.8,26.18,19,Rivne
1987,49,8.77,40.03,24.4,19,Rivne
1987,50,9.18,34.71,21.95,19,Rivne
1987,51,10.48,31.32,20.9,19,Rivne
1987,52,13.82,29.7,21.76,19,Rivne
1988,1,20.06,28.21,24.14,19,Rivne
1988,2,23.68,30.49,27.08,19,Rivne
1988,3,26.85,32.39,29.62,19,Rivne
1988,4,29.04,36.88,32.96,19,Rivne
1988,5,28.12,43.46,35.79,19,Rivne
1988,6,25.71,49.41,37.56,19,Rivne
1988,7,22.96,54.47,38.72,19,Rivne
1988,8,21.27,61.6,41.44,19,Rivne
1988,9,20.74,65.98,43.36,19,Rivne
1988,10,20.17,70.28,45.23,19,Rivne
1988,11,18.8,68.57,43.69,19,Rivne
1988,12,17.76,68.74,43.25,19,Rivne
1988,13,17.24,65.53,41.38,19,Rivne
1988,14,18.92,62.93,40.93,19,Rivne
1988,15,21.82,69.06,45.44,19,Rivne
1988,16,24.71,70.63,47.67,19,Rivne
1988,17,24.63,73.45,49.04,19,Rivne
1988,18,22.72,73.59,48.15,19,Rivne
1988,19,22.6,67.04,44.82,19,Rivne
1988,20,24.92,59.45,42.19,19,Rivne
1988,21,22.85,61.14,42.0,19,Rivne
1988,22,19.98,63.3,41.64,19,Rivne
1988,23,19.4,63.4,41.4,19,Rivne
1988,24,20.02,59.68,39.85,19,Rivne
1988,25,21.07,58.36,39.72,19,Rivne
1988,26,25.78,52.69,39.24,19,Rivne
1988,27,31.52,48.59,40.06,19,Rivne
1988,28,39.91,46.3,43.1,19,Rivne
1988,29,46.56,48.16,47.36,19,Rivne
1988,30,48.88,55.65,52.27,19,Rivne
1988,31,47.71,63.13,55.42,19,Rivne
1988,32,48.09,59.79,53.94,19,Rivne
1988,33,50.74,51.07,50.9,19,Rivne
1988,34,45.56,52.81,49.18,19,Rivne
1988,35,39.56,52.63,46.1,19,Rivne
1988,36,38.42,47.95,43.19,19,Rivne
1988,37,36.77,44.77,40.77,19,Rivne
1988,38,34.77,48.48,41.62,19,Rivne
1988,39,37.49,48.7,43.1,19,Rivne
1988,40,40.11,45.71,42.91,19,Rivne
1988,41,50.9,42.25,46.58,19,Rivne
1988,42,56.46,47.98,52.22,19,Rivne
1988,43,57.84,58.51,58.17,19,Rivne
1988,44,54.57,59.99,57.28,19,Rivne
1988,45,51.71,55.65,53.68,19,Rivne
1988,46,51.57,49.23,50.4,19,Rivne
1988,47,50.46,46.53,48.49,19,Rivne
1988,48,46.05,48.05,47.05,19,Rivne
1988,49,40.0,49.64,44.82,19,Rivne
1988,50,31.94,46.86,39.4,19,Rivne
1988,51,32.01,38.43,35.22,19,Rivne
1988,52,35.22,28.96,32.09,19,Rivne
1989,1,39.81,19.01,29.41,19,Rivne
1989,2,46.87,11.09,28.98,19,Rivne
1989,3,53.17,5.42,29.29,19,Rivne
1989,4,54.8,3.82,29.31,19,Rivne
1989,5,54.1,5.33,29.72,19,Rivne
1989,6,52.43,8.28,30.35,19,Rivne
1989,7,49.54,9.37,29.45,19,Rivne
1989,8,49.97,8.49,29.23,19,Rivne
1989,9,48.94,8.77,28.85,19,Rivne
1989,10,47.89,12.63,30.26,19,Rivne
1989,11,45.79,13.72,29.75,19,Rivne
1989,12,44.86,22.07,33.46,19,Rivne
1989,13,46.63,27.59,37.11,19,Rivne
1989,14,50.41,27.17,38.79,19,Rivne
1989,15,50.45,27.05,38.75,19,Rivne
1989,16,48.92,29.63,39.28,19,Rivne
1989,17,47.16,38.66,42.91,19,Rivne
1989,18,50.2,41.82,46.01,19,Rivne
1989,19,53.49,43.58,48.53,19,Rivne
1989,20,52.62,52.33,52.48,19,Rivne
1989,21,50.54,51.91,51.23,19,Rivne
1989,22,44.85,53.35,49.1,19,Rivne
1989,23,39.72,55.82,47.77,19,Rivne
1989,24,38.47,49.44,43.95,19,Rivne
1989,25,39.52,45.1,42.31,19,Rivne
1989,26,46.37,36.33,41.35,19,Rivne
1989,27,48.0,32.95,40.47,19,Rivne
1989,28,39.75,38.93,39.34,19,Rivne
1989,29,28.16,52.26,40.21,19,Rivne
1989,30,23.01,65.56,44.29,19,Rivne
1989,31,22.14,66.04,44.09,19,Rivne
1989,32,21.99,62.76,42.37,19,Rivne
1989,33,21.2,67.86,44.53,19,Rivne
1989,34,23.43,69.87,46.65,19,Rivne
1989,35,29.27,69.86,49.56,19,Rivne
1989,36,38.39,57.31,47.85,19,Rivne
1989,37,43.49,44.01,43.75,19,Rivne
1989,38,45.52,43.88,44.7,19,Rivne
1989,39,51.24,36.5,43.87,19,Rivne
1989,40,52.86,27.26,40.06,19,Rivne
1989,41,49.07,27.14,38.1,19,Rivne
1989,42,48.11,29.38,38.74,19,Rivne
1989,43,49.99,29.32,39.65,19,Rivne
1989,44,54.9,22.77,38.84,19,Rivne
1989,45,51.56,23.94,37.75,19,Rivne
1989,46,44.68,32.65,38.67,19,Rivne
1989,47,39.59,37.88,38.73,19,Rivne
1989,48,37.85,38.41,38.13,19,Rivne
1989,49,38.55,35.35,36.95,19,Rivne
1989,50,34.42,33.01,33.71,19,Rivne
1989,51,35.42,27.9,31.66,19,Rivne
1989,52,46.26,17.03,31.64,19,Rivne
1990,1,60.6,8.33,34.46,19,Rivne
1990,2,66.69,4.28,35.48,19,Rivne
1990,3,68.3,2.59,35.44,19,Rivne
1990,4,72.82,1.04,36.93,19,Rivne
1990,5,75.99,0.33,38.16,19,Rivne
1990,6,75.83,0.14,37.98,19,Rivne
1990,7,74.78,0.42,37.6,19,Rivne
1990,8,77.13,0.56,38.84,19,Rivne
1990,9,78.92,0.54,39.73,19,Rivne
1990,10,55.9,67.26,61.58,19,Rivne
1990,11,83.43,0.84,42.14,19,Rivne
1990,12,84.92,0.33,42.62,19,Rivne
1990,13,83.94,0.42,42.18,19,Rivne
1990,14,81.22,2.19,41.71,19,Rivne
1990,15,79.45,10.12,44.78,19,Rivne
1990,16,75.09,27.82,51.46,19,Rivne
1990,17,74.33,43.92,59.12,19,Rivne
1990,18,70.34,53.25,61.79,19,Rivne
1990,19,64.32,62.45,63.39,19,Rivne
1990,20,57.22,71.49,64.35,19,Rivne
1990,21,48.62,78.04,63.33,19,Rivne
1990,22,41.72,77.58,59.65,19,Rivne
1990,23,39.07,71.63,55.35,19,Rivne
1990,24,40.86,61.87,51.37,19,Rivne
1990,25,43.2,50.24,46.72,19,Rivne
1990,26,42.35,46.44,44.4,19,Rivne
1990,27,40.41,48.74,44.58,19,Rivne
1990,28,41.92,51.89,46.9,19,Rivne
1990,29,42.07,55.96,49.02,19,Rivne
1990,30,42.35,58.9,50.63,19,Rivne
1990,31,42.04,54.15,48.09,19,Rivne
1990,32,38.9,52.43,45.66,19,Rivne
1990,33,35.48,55.63,45.56,19,Rivne
1990,34,29.6,63.93,46.76,19,Rivne
1990,35,24.46,74.49,49.47,19,Rivne
1990,36,22.4,82.3,52.35,19,Rivne
1990,37,22.2,83.35,52.77,19,Rivne
1990,38,24.96,80.34,52.65,19,Rivne
1990,39,31.05,71.41,51.23,19,Rivne
1990,40,36.24,62.11,49.17,19,Rivne
1990,41,44.03,49.57,46.8,19,Rivne
1990,42,48.18,38.56,43.37,19,Rivne
1990,43,44.55,48.04,46.29,19,Rivne
1990,44,41.33,42.29,41.81,19,Rivne
1990,45,38.91,32.55,35.73,19,Rivne
1990,46,39.89,32.93,36.41,19,Rivne
1990,47,43.44,33.56,38.5,19,Rivne
1990,48,42.16,36.16,39.16,19,Rivne
1990,49,36.76,38.94,37.85,19,Rivne
1990,50,34.15,37.6,35.87,19,Rivne
1990,51,36.07,35.57,35.82,19,Rivne
1990,52,42.34,32.06,37.2,19,Rivne
1991,1,54.5,31.28,42.89,19,Rivne
1991,2,63.52,31.42,47.47,19,Rivne
1991,3,64.92,31.88,48.4,19,Rivne
1991,4,52.84,42.11,47.47,19,Rivne
1991,5,38.44,49.36,43.9,19,Rivne
1991,6,28.9,52.29,40.6,19,Rivne
1991,7,22.21,54.78,38.49,19,Rivne
1991,8,19.31,53.19,36.25,19,Rivne
1991,9,16.69,51.88,34.29,19,Rivne
1991,10,14.3,50.06,32.18,19,Rivne
1991,11,14.4,42.11,28.25,19,Rivne
1991,12,14.56,40.91,27.74,19,Rivne
1991,13,11.65,41.66,26.65,19,Rivne
1991,14,7.25,46.89,27.07,19,Rivne
1991,15,5.88,55.0,30.44,19,Rivne
1991,16,5.05,61.17,33.11,19,Rivne
1991,17,5.87,70.1,37.98,19,Rivne
1991,18,10.99,78.06,44.52,19,Rivne
1991,19,19.79,82.73,51.26,19,Rivne
1991,20,27.98,82.84,55.41,19,Rivne
1991,21,33.65,78.93,56.29,19,Rivne
